year,make,model,trim,engine,epid,ebay_engine
2008,Dodge,Dakota,SXT Extended Cab Pickup 4-Door,4.7L,74053505,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2008,Dodge,Dakota,SXT Crew Cab Pickup 4-Door,4.7L,74053585,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2008,Dodge,Sprinter 2500,Base Standard Passenger Van 3-Door,3.0L,74053725,3.0L 2987CC V6 DIESEL DOHC Turbocharged
2008,Dodge,Dakota,SLT Extended Cab Pickup 4-Door,3.7L,74054315,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2008,Dodge,Ram 1500,SXT Standard Cab Pickup 2-Door,4.7L,74054355,4.7L 287Cu. In. V8 GAS SOHC Naturally Aspirated
2008,Dodge,Ram 2500,SXT Extended Crew Cab Pickup 4-Door,5.7L,74054435,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2008,Dodge,Ram 3500,SLT Cab & Chassis 2-Door,5.7L,74054475,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2008,Dodge,Ram 1500,ST Standard Cab Pickup 2-Door,3.7L,74054876,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2006,Dodge,Ram 3500,Laramie Extended Crew Cab Pickup 4-Door,5.7L,74054999,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 1500,Laramie Extended Crew Cab Pickup 4-Door,5.7L,74055099,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 3500,Laramie Crew Cab Pickup 4-Door,5.7L,74055169,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2008,Dodge,Ram 2500,Power Wagon Standard Cab Pickup 2-Door,5.7L,74055236,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 2500,ST Crew Cab Pickup 4-Door,5.7L,74055449,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2006,Dodge,Ram 1500,TRX4 Crew Cab Pickup 4-Door,4.7L,74055539,4.7L 287Cu. In. V8 GAS SOHC Naturally Aspirated
2009,Dodge,Challenger,SRT8 Coupe 2-Door,6.1L,74055725,6.1L 6059CC 370Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 1500,SLT Crew Cab Pickup 4-Door,4.7L,74055805,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2008,Dodge,Sprinter 3500,Base Cab & Chassis 2-Door,3.5L,74055806,3.5L 3498CC V6 GAS DOHC Naturally Aspirated
2009,Dodge,Ram 1500,ST Standard Cab Pickup 2-Door,4.7L,74055835,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2009,Dodge,Charger,R/T Sedan 4-Door,5.7L,74055925,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Charger,SE Sedan 4-Door,3.5L,74055985,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2006,Dodge,Durango,SLT Sport Utility 4-Door,4.7L,74056009,4.7L 287Cu. In. V8 FLEX SOHC Naturally Aspirated
2009,Dodge,Ram 2500,SXT Standard Cab Pickup 2-Door,5.7L,74056045,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 3500,ST Cab & Chassis 4-Door,5.7L,74056055,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2008,Dodge,Sprinter 2500,Base Standard Cargo Van 3-Door,3.5L,74056086,3.5L 3498CC V6 GAS DOHC Naturally Aspirated
2006,Dodge,Durango,SXT Sport Utility 4-Door,4.7L,74056099,4.7L 287Cu. In. V8 GAS SOHC Naturally Aspirated
2009,Dodge,Ram 3500,ST Standard Cab Pickup 2-Door,5.7L,74056295,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2004,Dodge,Dakota,SXT Standard Cab Pickup 2-Door,3.7L,74056563,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2009,Dodge,Sprinter 3500,Base Standard Cargo Van 3-Door,3.0L,74056665,3.0L 2987CC V6 DIESEL DOHC Turbocharged
2007,Dodge,Ram 1500,Laramie Crew Cab Pickup 4-Door,5.7L,74056989,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2007,Dodge,Ram 1500,TRX4 Crew Cab Pickup 4-Door,5.7L,74057019,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2007,Dodge,Ram 3500,SLT Standard Cab Pickup 2-Door,5.7L,74057149,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2007,Dodge,Ram 3500,Laramie Extended Crew Cab Pickup 4-Door,5.7L,74057219,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2007,Dodge,Ram 2500,Sport Standard Cab Pickup 2-Door,5.7L,74057309,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2002,Dodge,Grand Caravan,Sport Mini Passenger Van 4-Door,3.8L,74057318,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2007,Dodge,Dakota,SLT Crew Cab Pickup 4-Door,3.7L,74057519,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2007,Dodge,Magnum,SRT8 Wagon 4-Door,6.1L,74057569,6.1L 6059CC 370Cu. In. V8 GAS OHV Naturally Aspirated
2007,Dodge,Dakota,ST Extended Cab Pickup 4-Door,3.7L,74057699,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2004,Dodge,Durango,Limited Sport Utility 4-Door,5.7L,74057843,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Nitro,SLT Sport Utility 4-Door,3.7L,74057876,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2009,Dodge,Ram 2500,ST Crew Cab Pickup 4-Door,5.7L,74058166,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Avenger,SXT Sedan 4-Door,2.7L,74058316,2.7L 2736CC 167Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Dodge,Ram 2500,SXT Extended Crew Cab Pickup 4-Door,5.7L,74058356,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2005,Dodge,Ram 1500,SLT Crew Cab Pickup 4-Door,5.7L,74058563,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2005,Dodge,Ram 3500,SLT Crew Cab Pickup 4-Door,5.7L,74058653,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Viper,SRT-10 Coupe 2-Door,8.4L,74058796,8.4L 8448CC 515Cu. In. V10 GAS OHV Naturally Aspirated
2005,Dodge,Ram 3500,ST Standard Cab Pickup 2-Door,5.7L,74058933,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
