year,make,model,trim,engine,epid,ebay_engine
1985,Isuzu,I-Mark,DLX Sedan 4-Door,1.8L,218593418,1.8L 1817CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Trooper,LS Sport Utility 4-Door,2.6L,220164791,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1990,Isuzu,Trooper,RS Sport Utility 2-Door,2.8L,220166551,2.8L 2827CC V6 GAS OHV Naturally Aspirated
1993,Isuzu,Amigo,XS Sport Utility 2-Door,2.3L,220172351,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1988,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,2.3L,220219054,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1992,Isuzu,Amigo,XS Sport Utility 2-Door,2.3L,220227496,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1990,Isuzu,Trooper,XS Sport Utility 4-Door,2.6L,220228535,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1989,Isuzu,Trooper,XS Sport Utility 4-Door,2.8L,220229775,2.8L 2827CC V6 GAS OHV Naturally Aspirated
1991,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,2.3L,220233089,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1988,Isuzu,Pickup,LS Standard Cab Pickup 2-Door,2.3L,220233749,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1989,Isuzu,Trooper,RS Sport Utility 2-Door,2.8L,220235719,2.8L 2827CC V6 GAS OHV Naturally Aspirated
2004,Isuzu,Ascender,Limited Sport Utility 4-Door,4.2L,220253167,4.2L 256Cu. In. l6 GAS DOHC Naturally Aspirated
1990,Isuzu,Trooper,LS Sport Utility 4-Door,2.6L,220275530,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Rodeo,XS Sport Utility 4-Door,2.6L,220275800,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Trooper,XS Sport Utility 4-Door,2.6L,220309178,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
2000,Isuzu,Rodeo,LSE Sport Utility 4-Door,2.2L,22038315878,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1991,Isuzu,Trooper,SE Sport Utility 4-Door,2.6L,220400103,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Pickup,LS Standard Cab Pickup 2-Door,2.3L,220401903,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
