year,make,model,trim,engine,epid,ebay_engine
2006,Chrysler,PT Cruiser,Touring Convertible 2-Door,2.4L,118205434,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Chrysler,PT Cruiser,Base Convertible 2-Door,2.4L,118227155,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Chrysler,PT Cruiser,Touring Convertible 2-Door,2.4L,118227805,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Chrysler,PT Cruiser,Base Convertible 2-Door,2.4L,118237439,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Chrysler,PT Cruiser,Limited Wagon 4-Door,2.4L,5049674433,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Chrysler,PT Cruiser,Base Convertible 2-Door,2.4L,118271950,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Chrysler,PT Cruiser,Touring Wagon 4-Door,2.4L,83314596,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,20039238677,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2020,Chrysler,300,Touring L Sedan 4-Door,3.6L,12036062871,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2000,Chrysler,Intrepid,Base Sedan 4-Door,2.7L,12036858877,2.7L 2736CC 167Cu. In. V6 GAS DOHC Naturally Aspirated
2012,Chrysler,200,Limited Convertible 2-Door,2.4L,12039220359,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Chrysler,Sebring,Touring Convertible 2-Door,2.4L,12039220511,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Chrysler,Sebring,Touring Sedan 4-Door,2.4L,12039220578,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated
2012,Chrysler,200,Limited Sedan 4-Door,2.4L,12039220586,2.4L 2360CC 144Cu. In. l4 GAS DOHC Naturally Aspirated
2003,Chrysler,Sebring,LXi Convertible 2-Door,3.0L,12045477870,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
2021,Chrysler,300,S Sedan 4-Door,5.7L,12047163040,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2001,Chrysler,Intrepid,SE Sedan 4-Door,3.5L,12048293245,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2022,Chrysler,Pacifica,Hybrid Limited Mini Passenger Van 4-Door,3.6L,12051261556,3.6L 3604CC 220Cu. In. V6 PLUG-IN HYBRID EV-GAS (PHEV) DOHC Naturally Aspirated
2022,Chrysler,Pacifica,Pinnacle Mini Passenger Van 4-Door,3.6L,12054589925,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2023,Chrysler,Pacifica,Touring L Mini Passenger Van 4-Door,3.6L,13056447785,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2023,Chrysler,Voyager,LX Mini Passenger Van 4-Door,3.6L,12058549669,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2024,Chrysler,Pacifica,Hybrid Pinnacle Mini Passenger Van 4-Door,3.6L,12062238521,3.6L 3604CC 220Cu. In. V6 PLUG-IN HYBRID EV-GAS (PHEV) DOHC Naturally Aspirated
2025,Chrysler,Pacifica,Hybrid Select Mini Passenger Van 4-Door,3.6L,12071938515,3.6L 3604CC 220Cu. In. V6 PLUG-IN HYBRID EV-GAS (PHEV) DOHC Naturally Aspirated
1992,Chrysler,Daytona,Base Hatchback 2-Door,3.0L,13036865931,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
2006,Chrysler,PT Cruiser,GT Convertible 2-Door,2.4L,13036866197,2.4L 2429CC 148Cu. In. l4 GAS DOHC Turbocharged
1990,Chrysler,Dynasty,Base Sedan 4-Door,3.0L,13036872186,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
1993,Chrysler,Daytona,Base Hatchback 2-Door,3.0L,13036872209,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
1995,Chrysler,Sebring,LX Coupe 2-Door,2.0L,13037923781,2.0L 1996CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Chrysler,Aspen,Limited Sport Utility 4-Door,5.7L,13037923925,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2012,Chrysler,300,C Sedan 4-Door,5.7L,153453944,5.7L 345Cu. In. V8 FLEX OHV Naturally Aspirated
1993,Chrysler,LeBaron,LE Sedan 4-Door,3.0L,13045487472,3.0L 2972CC 181Cu. In. V6 GAS SOHC Naturally Aspirated
2000,Chrysler,Intrepid,ES Sedan 4-Door,3.2L,13048300765,3.2L 3200CC 197Cu. In. V6 GAS SOHC Naturally Aspirated
2012,Chrysler,300,C Luxury Sedan 4-Door,5.7L,24048298253,5.7L 345Cu. In. V8 FLEX OHV Naturally Aspirated
1993,Chrysler,Intrepid,ES Sedan 4-Door,3.5L,13048797435,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2023,Chrysler,300,S Sedan 4-Door,5.7L,13057215345,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2013,Chrysler,Town & Country,Touring Mini Passenger Van 4-Door,3.6L,139636111,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2013,Chrysler,300,Base Sedan 4-Door,3.6L,139636191,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2009,Chrysler,Aspen,Limited Sport Utility 4-Door,5.7L,139636461,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2011,Chrysler,Town & Country,Limited Mini Passenger Van 4-Door,3.6L,98968690,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2013,Chrysler,200,Touring Sedan 4-Door,3.6L,139672564,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2008,Chrysler,PT Cruiser,Base Wagon 4-Door,2.4L,139672634,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2011,Chrysler,Town & Country,Touring Mini Passenger Van 4-Door,3.6L,98987798,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,Town & Country,Touring L Mini Passenger Van 4-Door,3.6L,98967980,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2013,Chrysler,300,S Sedan 4-Door,3.6L,139690309,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
