year,make,model,trim,engine,epid,ebay_engine
1993,Saturn,SL,Base Sedan 4-Door,1.9L,83320279,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1997,Saturn,SC2,Base Coupe 2-Door,1.9L,83321059,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Saturn,Aura,Green Line Sedan 4-Door,2.4L,83321276,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
1993,Saturn,SW1,Base Wagon 4-Door,1.9L,83321396,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Saturn,SC2,Base Coupe 2-Door,1.9L,83323036,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Saturn,Vue,Hybrid Sport Utility 4-Door,2.4L,83325063,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2000,Saturn,LW1,Base Wagon 4-Door,2.2L,83325103,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
1995,Saturn,SL2,Base Sedan 4-Door,1.9L,83325178,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Saturn,Astra,XR Hatchback 4-Door,1.8L,83325239,1.8L 1796CC 110Cu. In. l4 GAS DOHC Naturally Aspirated
2002,Saturn,L100,Base Sedan 4-Door,2.2L,83326840,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Ion,Red Line Coupe 4-Door,2.0L,83326908,2.0L 122Cu. In. l4 GAS DOHC Supercharged
2009,Saturn,Aura,Hybrid Sedan 4-Door,2.4L,83327149,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2001,Saturn,SL,Base Sedan 4-Door,1.9L,83327633,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1997,Saturn,SC1,Base Coupe 2-Door,1.9L,83328309,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1998,Saturn,SC1,Base Coupe 3-Door,1.9L,83328320,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2005,Saturn,Ion,Red Line Coupe 4-Door,2.0L,83328930,2.0L 122Cu. In. l4 GAS DOHC Supercharged
2003,Saturn,L200,Base Sedan 4-Door,2.2L,83330808,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
1991,Saturn,SL1,Base Sedan 4-Door,1.9L,83331408,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2001,Saturn,L200,Base Sedan 4-Door,2.2L,83333757,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2000,Saturn,LS1,Base Sedan 4-Door,2.2L,83333760,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
1996,Saturn,SC2,Base Coupe 2-Door,1.9L,83333949,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2001,Saturn,SC1,Base Coupe 3-Door,1.9L,83334950,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2000,Saturn,SL,Base Sedan 4-Door,1.9L,83335469,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2001,Saturn,SW2,Base Wagon 4-Door,1.9L,83335613,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Saturn,SW2,Base Wagon 4-Door,1.9L,83336093,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2001,Saturn,SL1,Base Sedan 4-Door,1.9L,83341613,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Saturn,SW2,Base Wagon 4-Door,1.9L,83342953,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1991,Saturn,SL2,Base Sedan 4-Door,1.9L,83343340,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2001,Saturn,SL2,Base Sedan 4-Door,1.9L,83344007,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1997,Saturn,SW1,Base Wagon 4-Door,1.9L,83344090,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1998,Saturn,SL2,Base Sedan 4-Door,1.9L,83344337,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Saturn,SC2,Base Coupe 2-Door,1.9L,83344828,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Saturn,Astra,XE Hatchback 4-Door,1.8L,83346238,1.8L 1796CC 110Cu. In. l4 GAS DOHC Naturally Aspirated
2001,Saturn,LW200,Base Wagon 4-Door,2.2L,83346608,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2002,Saturn,L200,Base Sedan 4-Door,2.2L,83348877,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Saturn,Vue,XE Sport Utility 4-Door,2.4L,83350007,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Saturn,SL1,Base Sedan 4-Door,1.9L,83350170,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1998,Saturn,SL,Base Sedan 4-Door,1.9L,83350680,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2003,Saturn,LW200,Base Wagon 4-Door,2.2L,83354618,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
1991,Saturn,SC,Base Coupe 2-Door,1.9L,83356008,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2000,Saturn,SL2,Base Sedan 4-Door,1.9L,83357760,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1993,Saturn,SW2,Base Wagon 4-Door,1.9L,83357887,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Saturn,SC1,Base Coupe 3-Door,1.9L,83358077,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1996,Saturn,SW2,Base Wagon 4-Door,1.9L,83358087,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Sky,Base Convertible 2-Door,2.4L,83358467,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
1992,Saturn,SL2,Base Sedan 4-Door,1.9L,83358860,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1997,Saturn,SL2,Base Sedan 4-Door,1.9L,83363917,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
